trial,param_iterations,param_learning_rate,param_depth,param_l2_leaf_reg,param_border_count,param_random_strength,param_bagging_temperature,f1_macro,accuracy
993,600,0.16999999999999998,7,1.0,216,0.2,0.65,0.4789650224190316,0.4943292287751134
994,700,0.16999999999999998,7,2.0,232,0.0,0.65,0.4840842716625268,0.49967595593000647
995,700,0.18,8,2.0,232,0.0,0.7000000000000001,0.481009606741938,0.49611147116007775
996,700,0.16999999999999998,7,2.0,240,0.2,0.8500000000000001,0.47951427860237295,0.49497731691510044
997,700,0.16999999999999998,7,2.0,240,4.6000000000000005,0.75,0.47646515128506595,0.4873622812702528
998,600,0.18,7,1.0,232,0.0,0.7000000000000001,0.48078839454715877,0.495949449125081
999,700,0.16999999999999998,7,2.0,240,0.0,0.65,0.4840842716625268,0.49967595593000647
1000,600,0.18,7,2.0,224,0.4,0.8,0.47853824183416344,0.4935191186001296
1001,700,0.16999999999999998,7,2.0,232,0.2,0.65,0.48188707743677384,0.4962734931950745
1002,600,0.16999999999999998,7,1.0,232,0.0,0.65,0.4806421934443315,0.4957874270900843
1003,700,0.18,7,2.0,224,0.0,0.7000000000000001,0.47993776746395317,0.49497731691510044
1004,600,0.16999999999999998,7,2.0,224,0.2,0.65,0.48188707743677384,0.4962734931950745
1005,700,0.16999999999999998,7,2.0,232,0.0,0.7000000000000001,0.4815996023678693,0.4970836033700583
1006,600,0.16999999999999998,7,1.0,224,0.2,0.65,0.4789650224190316,0.4943292287751134
1007,600,0.16999999999999998,7,2.0,232,0.0,0.65,0.4840842716625268,0.49967595593000647
1008,700,0.19,7,1.0,216,0.0,0.65,0.481616171624319,0.4967595593000648
1009,600,0.18,7,2.0,224,0.2,0.65,0.48241117767298275,0.49724562540505507
1010,700,0.16999999999999998,7,2.0,240,0.0,0.7000000000000001,0.4815996023678693,0.4970836033700583
1011,600,0.16999999999999998,7,1.0,216,0.2,0.65,0.4789650224190316,0.4943292287751134
1012,700,0.18,7,2.0,232,0.0,0.75,0.48127537786949887,0.495949449125081
1013,600,0.16999999999999998,6,2.0,216,0.0,0.7000000000000001,0.47998707469321106,0.49546338302009074
1014,600,0.16999999999999998,7,2.0,224,0.4,0.65,0.48178577385618454,0.4964355152300713
1015,700,0.18,7,1.0,216,0.0,0.7000000000000001,0.48078839454715877,0.495949449125081
1016,600,0.16999999999999998,7,2.0,224,0.2,0.65,0.48188707743677384,0.4962734931950745
1017,700,0.16999999999999998,7,1.0,248,0.2,0.65,0.4789650224190316,0.4943292287751134
1018,600,0.16999999999999998,7,2.0,216,0.0,0.65,0.4840842716625268,0.49967595593000647
1019,700,0.18,8,2.0,88,0.0,0.65,0.4803847703758464,0.49611147116007775
1020,600,0.02,7,1.0,224,0.2,0.7000000000000001,0.47953823805448265,0.49497731691510044
1021,600,0.16999999999999998,7,2.0,216,0.0,0.65,0.4840842716625268,0.49967595593000647
1022,700,0.16999999999999998,7,2.0,232,0.4,0.7000000000000001,0.47994043976204165,0.4948152948801037
1023,600,0.18,7,2.0,216,0.0,0.65,0.48236378411908043,0.49740764744005184
1024,700,0.16999999999999998,7,7.0,216,0.0,0.65,0.48263793536609084,0.49789371354504214
1025,600,0.16999999999999998,7,2.0,224,0.2,0.7000000000000001,0.48092943777704567,0.49611147116007775
1026,700,0.18,7,1.0,216,0.0,0.65,0.4803888475525994,0.49546338302009074
1027,600,0.16999999999999998,7,2.0,224,0.2,0.65,0.48188707743677384,0.4962734931950745
1028,600,0.19,7,1.0,80,0.0,0.65,0.481616171624319,0.4967595593000648
1029,700,0.16999999999999998,7,2.0,232,0.0,0.65,0.4840842716625268,0.49967595593000647
1030,600,0.18,7,2.0,216,0.2,0.7000000000000001,0.4827946350334176,0.49773169151004537
1031,700,0.16999999999999998,7,1.0,216,1.6,0.7000000000000001,0.4785411784634313,0.49189889825016203
1032,600,0.16999999999999998,7,2.0,224,0.0,0.65,0.4840842716625268,0.49967595593000647
1033,600,0.18,10,2.0,224,0.0,0.65,0.4809022517209174,0.4962734931950745
1034,700,0.16999999999999998,7,2.0,208,3.6,0.75,0.4803931540917814,0.49546338302009074
1035,600,0.16999999999999998,7,1.0,216,0.2,0.65,0.4789650224190316,0.4943292287751134
1036,700,0.16999999999999998,7,2.0,208,0.2,0.65,0.48188707743677384,0.4962734931950745
1037,600,0.18,7,2.0,216,0.0,0.7000000000000001,0.47993776746395317,0.49497731691510044
1038,600,0.16999999999999998,7,1.0,240,0.0,0.65,0.4806421934443315,0.4957874270900843
1039,700,0.16999999999999998,7,2.0,224,0.2,0.7000000000000001,0.48092943777704567,0.49611147116007775
1040,700,0.16999999999999998,7,2.0,232,0.0,0.65,0.4840842716625268,0.49967595593000647
1041,600,0.18,7,1.0,48,0.0,0.7000000000000001,0.4817376182029241,0.4970836033700583
1042,600,0.16999999999999998,7,2.0,208,0.2,0.65,0.48188707743677384,0.4962734931950745
1043,700,0.18,7,2.0,216,0.0,0.65,0.48236378411908043,0.49740764744005184
1044,600,0.16999999999999998,7,1.0,208,0.2,0.65,0.4789650224190316,0.4943292287751134
1045,700,0.16999999999999998,7,2.0,224,0.4,0.7000000000000001,0.47994043976204165,0.4948152948801037
1046,600,0.16999999999999998,7,2.0,216,0.0,0.65,0.4840842716625268,0.49967595593000647
1047,600,0.18,7,2.0,208,0.0,0.65,0.48236378411908043,0.49740764744005184
1048,700,0.07,7,1.0,232,0.2,0.65,0.4804897695651877,0.4956254050550875
1049,700,0.16999999999999998,7,2.0,224,0.0,0.7000000000000001,0.4815996023678693,0.4970836033700583
1050,600,0.16999999999999998,7,2.0,208,0.2,0.65,0.48188707743677384,0.4962734931950745
1051,800,0.18,8,1.0,216,0.0,0.7000000000000001,0.48055537241076224,0.4956254050550875
1052,600,0.06,7,14.0,208,0.0,0.65,0.48092542007581746,0.4964355152300713
1053,700,0.19,7,2.0,216,0.2,0.65,0.4795547185711502,0.4951393389500972
1054,800,0.16999999999999998,6,2.0,224,0.0,0.7000000000000001,0.47998707469321106,0.49546338302009074
1055,600,0.16999999999999998,7,1.0,208,0.4,0.75,0.48259735096871453,0.49659753726506806
1056,700,0.16999999999999998,7,2.0,216,0.0,0.65,0.4840842716625268,0.49967595593000647
1057,600,0.18,7,2.0,216,0.2,0.65,0.48241117767298275,0.49724562540505507
1058,700,0.16999999999999998,7,1.0,224,0.0,0.7000000000000001,0.48135736675525687,0.4964355152300713
1059,600,0.16999999999999998,7,6.0,208,0.0,0.65,0.4802903165173655,0.4956254050550875
1060,800,0.18,7,2.0,232,0.2,0.65,0.48241117767298275,0.49724562540505507
1061,600,0.16999999999999998,7,2.0,208,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1062,600,0.16999999999999998,7,1.0,208,0.4,0.9500000000000001,0.48078608585125,0.4957874270900843
1063,600,0.18,7,2.0,208,0.2,0.75,0.48100796524279804,0.49497731691510044
1064,600,0.16999999999999998,7,2.0,112,0.0,0.8,0.48185343590509006,0.4967595593000648
1065,600,0.16999999999999998,7,2.0,208,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1066,600,0.19,7,1.0,208,0.2,0.9,0.4797257697706267,0.49497731691510044
1067,600,0.16999999999999998,7,2.0,208,0.0,0.9,0.4824381700693685,0.49724562540505507
1068,600,0.18,6,2.0,208,0.0,0.9,0.4810284246317316,0.495949449125081
1069,600,0.16999999999999998,7,1.0,208,1.4000000000000001,0.8,0.47808363181448793,0.49108878807517825
1070,600,0.16999999999999998,7,2.0,208,0.2,0.8,0.48108163434124185,0.4962734931950745
1071,600,0.16999999999999998,7,2.0,208,2.8000000000000003,0.9500000000000001,0.47836681816422716,0.49125081011017496
1072,600,0.18,7,1.0,208,0.0,0.8500000000000001,0.48342718239777643,0.49789371354504214
1073,600,0.16999999999999998,9,2.0,216,0.0,0.8500000000000001,0.4814900497754863,0.4962734931950745
1074,600,0.16999999999999998,7,2.0,208,0.4,0.35000000000000003,0.4810333331505061,0.4956254050550875
1075,600,0.18,7,1.0,216,0.2,0.75,0.4802873102785859,0.4948152948801037
1076,600,0.16999999999999998,7,2.0,208,0.0,0.75,0.47994576147060775,0.49497731691510044
1077,600,0.16999999999999998,7,2.0,216,0.2,0.8500000000000001,0.47951427860237295,0.49497731691510044
1078,600,0.18,7,2.0,208,0.0,0.9,0.48109831546015486,0.49659753726506806
1079,600,0.16999999999999998,7,1.0,216,0.2,0.9,0.48052781868836897,0.4944912508101102
1080,600,0.16999999999999998,7,2.0,208,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1081,600,0.16999999999999998,7,2.0,208,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1082,600,0.18,7,1.0,208,3.2,0.8,0.4773058965670807,0.4909267660401815
1083,600,0.16999999999999998,7,2.0,208,0.2,0.8500000000000001,0.47951427860237295,0.49497731691510044
1084,600,0.16999999999999998,7,2.0,208,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1085,600,0.16999999999999998,7,1.0,208,0.0,0.8,0.4825394646469569,0.4970836033700583
1086,600,0.18,7,2.0,208,0.0,0.8500000000000001,0.4820074884318755,0.49773169151004537
1087,600,0.16999999999999998,7,2.0,208,0.2,0.8500000000000001,0.47951427860237295,0.49497731691510044
1088,600,0.18,8,1.0,208,0.0,0.8500000000000001,0.48323245873673065,0.49659753726506806
1089,600,0.16999999999999998,7,2.0,208,0.2,0.8500000000000001,0.47951427860237295,0.49497731691510044
1090,600,0.19,7,2.0,208,0.0,0.9,0.48146894953903363,0.4964355152300713
1091,600,0.16999999999999998,7,2.0,208,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1092,600,0.16999999999999998,7,1.0,208,2.4000000000000004,0.8500000000000001,0.47588975513223924,0.49011665586519765
1093,600,0.16999999999999998,7,2.0,208,0.2,0.8500000000000001,0.47951427860237295,0.49497731691510044
1094,600,0.18,7,1.0,200,0.0,0.8500000000000001,0.48342718239777643,0.49789371354504214
1095,600,0.12000000000000001,7,2.0,208,0.4,0.8,0.48276765898963836,0.4975696694750486
1096,600,0.05,7,2.0,208,0.2,0.8500000000000001,0.4814227667183823,0.4964355152300713
1097,600,0.16999999999999998,7,2.0,200,0.0,0.9,0.4824381700693685,0.49724562540505507
1098,600,0.16999999999999998,7,1.0,208,0.0,0.8500000000000001,0.4830585382433932,0.49740764744005184
1099,600,0.18,6,2.0,200,0.0,0.8,0.47852765611914605,0.49416720674011666
1100,600,0.16999999999999998,7,2.0,200,0.2,0.8500000000000001,0.47951427860237295,0.49497731691510044
1101,600,0.16999999999999998,7,2.0,208,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1102,600,0.16999999999999998,7,1.0,200,0.2,0.8500000000000001,0.480805212167082,0.49497731691510044
1103,600,0.18,7,2.0,208,0.0,0.8,0.4801424090224476,0.49497731691510044
1104,600,0.16999999999999998,7,2.0,200,0.2,0.9,0.47879494096903646,0.4933570965651329
1105,600,0.18,7,1.0,208,0.0,0.8,0.4824887020221795,0.4967595593000648
1106,600,0.16999999999999998,7,2.0,208,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1107,600,0.16999999999999998,8,2.0,200,4.6000000000000005,0.8500000000000001,0.4819255458384786,0.4962734931950745
1108,600,0.16999999999999998,7,1.0,208,0.2,0.8500000000000001,0.480805212167082,0.49497731691510044
1109,600,0.18,7,2.0,200,0.0,0.9,0.48109831546015486,0.49659753726506806
1110,600,0.16999999999999998,7,2.0,208,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1111,600,0.16999999999999998,7,1.0,208,0.4,0.8500000000000001,0.47853824183416344,0.4935191186001296
1112,600,0.16999999999999998,7,2.0,208,0.2,0.8500000000000001,0.47951427860237295,0.49497731691510044
1113,600,0.18,7,2.0,208,0.0,0.8,0.4801424090224476,0.49497731691510044
1114,600,0.16999999999999998,7,2.0,208,0.2,0.9,0.47879494096903646,0.4933570965651329
1115,600,0.18,7,2.0,208,0.0,0.8500000000000001,0.4820074884318755,0.49773169151004537
1116,600,0.16999999999999998,7,1.0,208,0.0,0.8500000000000001,0.4830585382433932,0.49740764744005184
1117,600,0.16999999999999998,4,2.0,208,0.0,0.9,0.4767300250769182,0.49060272197018795
1118,600,0.18,7,1.0,200,0.2,0.8500000000000001,0.47762577927315425,0.49416720674011666
1119,600,0.16999999999999998,7,2.0,200,0.0,0.8,0.48185343590509006,0.4967595593000648
1120,600,0.16999999999999998,7,2.0,208,0.2,0.8500000000000001,0.47951427860237295,0.49497731691510044
1121,600,0.19,7,19.0,208,0.0,0.9,0.48114610058738205,0.4969215813350616
1122,600,0.16999999999999998,7,1.0,200,0.0,0.8,0.4825394646469569,0.4970836033700583
1123,600,0.16999999999999998,5,2.0,208,4.0,0.8500000000000001,0.47807749293028845,0.49060272197018795
1124,600,0.18,7,2.0,200,0.2,0.8500000000000001,0.4798046985226711,0.49546338302009074
1125,600,0.16999999999999998,7,2.0,208,0.0,0.8,0.48185343590509006,0.4967595593000648
1126,600,0.16999999999999998,7,1.0,208,0.2,0.9,0.48052781868836897,0.4944912508101102
1127,600,0.16999999999999998,7,3.0,200,0.4,0.8500000000000001,0.4817989519047998,0.49611147116007775
1128,600,0.18,7,2.0,208,0.0,0.8500000000000001,0.4820074884318755,0.49773169151004537
1129,600,0.16999999999999998,7,2.0,72,0.0,0.8,0.48185343590509006,0.4967595593000648
1130,600,0.16999999999999998,7,1.0,104,0.2,0.9,0.48052781868836897,0.4944912508101102
1131,600,0.16999999999999998,7,3.0,200,0.0,0.8500000000000001,0.4813407261136715,0.49659753726506806
1132,600,0.18,7,2.0,200,0.0,0.8500000000000001,0.4820074884318755,0.49773169151004537
1133,600,0.16999999999999998,6,1.0,208,0.2,0.8,0.4797817108089241,0.495301360985094
1134,600,0.18,8,2.0,208,0.0,0.9,0.4816491894962575,0.4962734931950745
1135,600,0.19,7,3.0,200,0.4,0.8500000000000001,0.4793334758842153,0.4940051847051199
1136,600,0.16999999999999998,7,2.0,208,0.2,0.9,0.47879494096903646,0.4933570965651329
1137,600,0.16999999999999998,7,2.0,208,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1138,600,0.18,7,1.0,216,2.6,0.8,0.4780580666165732,0.4931950745301361
1139,600,0.16999999999999998,7,2.0,208,1.0,0.8500000000000001,0.475367966695803,0.4884964355152301
1140,600,0.16999999999999998,7,3.0,120,0.0,0.8500000000000001,0.4813407261136715,0.49659753726506806
1141,600,0.18,7,2.0,216,0.0,0.8500000000000001,0.4820074884318755,0.49773169151004537
1142,600,0.16999999999999998,7,2.0,208,0.2,0.9,0.47879494096903646,0.4933570965651329
1143,600,0.16999999999999998,7,1.0,208,0.2,0.8500000000000001,0.480805212167082,0.49497731691510044
1144,600,0.16,7,3.0,216,0.0,0.8,0.48185964408860577,0.49724562540505507
1145,600,0.16999999999999998,7,2.0,208,0.0,0.9500000000000001,0.4839479185633719,0.4982177576150357
1146,600,0.18,9,1.0,208,0.4,0.8500000000000001,0.479126348066595,0.4935191186001296
1147,600,0.16999999999999998,7,2.0,216,0.2,0.8,0.48108163434124185,0.4962734931950745
1148,600,0.16,7,3.0,208,0.0,0.9,0.48135439324185597,0.49659753726506806
1149,600,0.16999999999999998,7,2.0,216,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1150,600,0.16,7,2.0,216,0.2,0.8500000000000001,0.479846388347463,0.4944912508101102
1151,600,0.16999999999999998,7,1.0,216,0.0,0.8500000000000001,0.4830585382433932,0.49740764744005184
1152,600,0.16999999999999998,7,3.0,216,0.0,0.9,0.48227416361802095,0.4970836033700583
1153,600,0.16,7,2.0,216,0.0,0.8,0.4823413194903126,0.49724562540505507
1154,600,0.18,7,2.0,216,3.0,0.8500000000000001,0.4803831591719276,0.4938431626701231
1155,600,0.13,7,2.0,216,0.2,0.8500000000000001,0.48052787180530715,0.49546338302009074
1156,600,0.18,7,1.0,208,4.2,0.9,0.4768460939652385,0.49060272197018795
1157,600,0.16999999999999998,7,3.0,216,0.0,0.8500000000000001,0.4813407261136715,0.49659753726506806
1158,600,0.16,7,2.0,208,2.0,1.0,0.47800818435489156,0.4915748541801685
1159,600,0.16999999999999998,7,1.0,216,1.2000000000000002,0.8,0.48027984062698575,0.4943292287751134
1160,600,0.16,7,2.0,208,0.2,0.9,0.4798773861374204,0.4943292287751134
1161,600,0.16999999999999998,10,3.0,216,0.0,0.8500000000000001,0.4799808204229071,0.49497731691510044
1162,600,0.19,7,2.0,208,0.2,0.8,0.4794446696838183,0.495301360985094
1163,600,0.16999999999999998,7,1.0,96,0.0,0.8500000000000001,0.4830585382433932,0.49740764744005184
1164,600,0.18,7,2.0,216,0.2,0.9,0.48061225434426674,0.4957874270900843
1165,600,0.16,7,3.0,208,0.0,0.8,0.48185964408860577,0.49724562540505507
1166,600,0.16,7,2.0,208,0.0,0.8500000000000001,0.481580906540112,0.4970836033700583
1167,800,0.16999999999999998,7,2.0,216,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1168,800,0.16999999999999998,7,3.0,216,0.2,0.8500000000000001,0.4792944092993556,0.4944912508101102
1169,800,0.19999999999999998,7,1.0,216,0.4,0.8500000000000001,0.4793387338667694,0.49416720674011666
1170,800,0.16,7,2.0,216,0.0,0.8500000000000001,0.481580906540112,0.4970836033700583
1171,800,0.18,7,2.0,216,0.0,0.8,0.4801424090224476,0.49497731691510044
1172,800,0.16999999999999998,7,1.0,216,0.2,0.9,0.48052781868836897,0.4944912508101102
1173,800,0.16,7,6.0,216,0.0,0.8500000000000001,0.4809672427351647,0.4957874270900843
1174,800,0.16999999999999998,6,20.0,216,0.2,0.8,0.48021019365108186,0.49546338302009074
1175,800,0.16999999999999998,7,8.0,208,0.0,0.9,0.48110048184712556,0.49611147116007775
1176,800,0.18,7,2.0,208,0.2,0.8500000000000001,0.4798046985226711,0.49546338302009074
1177,800,0.16,7,3.0,216,0.0,0.8500000000000001,0.4822561611027692,0.4970836033700583
1178,800,0.16999999999999998,8,2.0,208,0.0,0.8,0.4823674666765565,0.4970836033700583
1179,800,0.18,7,3.0,208,0.0,0.9,0.48189884955008894,0.4969215813350616
1180,800,0.16,7,1.0,216,0.2,0.9500000000000001,0.47835357145959606,0.4923849643551523
1181,600,0.16999999999999998,7,2.0,208,0.4,0.8500000000000001,0.48120196231819445,0.49611147116007775
1182,600,0.16,7,2.0,216,0.0,0.8500000000000001,0.481580906540112,0.4970836033700583
1183,700,0.16999999999999998,7,2.0,208,0.2,0.8,0.48108163434124185,0.4962734931950745
1184,600,0.18,7,3.0,216,0.0,0.9,0.48189884955008894,0.4969215813350616
1185,800,0.16999999999999998,7,1.0,208,0.0,0.8500000000000001,0.4830585382433932,0.49740764744005184
1186,600,0.16,7,2.0,216,0.2,0.8500000000000001,0.479846388347463,0.4944912508101102
1187,700,0.16999999999999998,7,2.0,208,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1188,800,0.16,7,3.0,208,0.2,0.8500000000000001,0.48132078665294104,0.4962734931950745
1189,800,0.16999999999999998,7,1.0,216,0.0,0.8,0.4825394646469569,0.4970836033700583
1190,700,0.18,7,2.0,208,0.0,0.8,0.4801424090224476,0.49497731691510044
1191,700,0.19,7,3.0,208,0.4,0.8500000000000001,0.4793334758842153,0.4940051847051199
1192,800,0.16999999999999998,7,2.0,216,0.2,0.9,0.47879494096903646,0.4933570965651329
1193,700,0.16,7,1.0,208,0.0,0.8500000000000001,0.48217844084379147,0.49659753726506806
1194,700,0.16999999999999998,7,2.0,200,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1195,700,0.16,7,2.0,128,0.2,0.8500000000000001,0.479846388347463,0.4944912508101102
1196,700,0.16999999999999998,7,1.0,216,0.0,0.9,0.4828448091090207,0.49740764744005184
1197,800,0.18,7,3.0,200,0.2,0.8,0.48232799407489324,0.4969215813350616
1198,700,0.16999999999999998,7,2.0,208,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1199,700,0.16,7,2.0,216,0.0,0.8500000000000001,0.481580906540112,0.4970836033700583
1200,700,0.16999999999999998,7,2.0,208,0.2,0.9,0.47879494096903646,0.4933570965651329
1201,700,0.16,7,18.0,216,0.0,0.8500000000000001,0.4820401776561571,0.4980557355800389
1202,700,0.16999999999999998,8,3.0,208,0.0,0.8500000000000001,0.47997980363897935,0.495301360985094
1203,800,0.16999999999999998,7,1.0,216,0.2,0.9,0.48052781868836897,0.4944912508101102
1204,700,0.18,6,2.0,208,0.0,0.8,0.47852765611914605,0.49416720674011666
1205,700,0.16,7,2.0,216,0.0,0.8500000000000001,0.481580906540112,0.4970836033700583
1206,800,0.16999999999999998,7,3.0,208,0.2,0.8500000000000001,0.4792944092993556,0.4944912508101102
1207,800,0.16,7,1.0,208,0.0,0.9,0.481895340128445,0.49611147116007775
1208,700,0.16999999999999998,7,2.0,216,0.2,0.8,0.48108163434124185,0.4962734931950745
1209,700,0.18,7,7.0,208,0.4,0.8500000000000001,0.4812737852243283,0.4962734931950745
1210,700,0.16,7,2.0,216,0.6000000000000001,0.8500000000000001,0.4784419587607441,0.4935191186001296
1211,800,0.16999999999999998,7,3.0,208,0.0,0.9,0.48227416361802095,0.4970836033700583
1212,700,0.16999999999999998,7,2.0,216,0.2,0.8,0.48108163434124185,0.4962734931950745
1213,800,0.18,7,1.0,208,0.0,0.8500000000000001,0.48342718239777643,0.49789371354504214
1214,700,0.16999999999999998,7,2.0,216,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1215,700,0.16,7,3.0,216,0.0,0.8500000000000001,0.4822561611027692,0.4970836033700583
1216,700,0.16,7,2.0,216,0.0,0.9,0.483702309409435,0.49854180168502915
1217,700,0.16999999999999998,7,2.0,40,0.2,0.8500000000000001,0.48068093829501873,0.495949449125081
1218,700,0.18,7,1.0,216,0.0,0.8,0.4824887020221795,0.4967595593000648
1219,700,0.16999999999999998,7,2.0,216,0.2,0.8500000000000001,0.47951427860237295,0.49497731691510044
1220,700,0.16,7,3.0,216,0.0,0.9,0.48135439324185597,0.49659753726506806
1221,700,0.16999999999999998,7,1.0,216,0.4,0.8500000000000001,0.47853824183416344,0.4935191186001296
1222,700,0.16,7,2.0,208,0.2,0.8,0.4799739959812766,0.49497731691510044
1223,700,0.16999999999999998,7,2.0,216,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1224,700,0.18,7,3.0,216,0.0,0.9500000000000001,0.4814373350663674,0.49611147116007775
1225,700,0.16999999999999998,7,2.0,224,0.2,0.8500000000000001,0.47951427860237295,0.49497731691510044
1226,700,0.18,7,1.0,216,0.0,0.9,0.4818223016013891,0.49611147116007775
1227,700,0.16999999999999998,7,2.0,216,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1228,700,0.18,7,3.0,216,0.2,0.8500000000000001,0.4817185694749786,0.49740764744005184
1229,700,0.18,7,2.0,224,0.0,0.8500000000000001,0.4820074884318755,0.49773169151004537
1230,700,0.18,7,1.0,216,0.0,0.8,0.4824887020221795,0.4967595593000648
1231,700,0.16999999999999998,7,2.0,216,0.2,0.9,0.47879494096903646,0.4933570965651329
1232,700,0.16999999999999998,7,3.0,224,0.4,0.8500000000000001,0.4817989519047998,0.49611147116007775
1233,700,0.16999999999999998,6,2.0,216,0.0,0.8500000000000001,0.48246394052344627,0.4967595593000648
1234,700,0.19,7,1.0,216,0.2,0.8,0.48044929091499067,0.4957874270900843
1235,700,0.16999999999999998,7,2.0,208,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1236,700,0.18,7,2.0,208,0.0,0.8500000000000001,0.4820074884318755,0.49773169151004537
1237,700,0.18,7,2.0,208,0.0,0.9,0.48109831546015486,0.49659753726506806
1238,700,0.16999999999999998,7,3.0,208,0.2,0.8,0.4800523204567681,0.49546338302009074
1239,700,0.16999999999999998,7,7.0,64,1.8,0.8500000000000001,0.4783961292958631,0.4920609202851588
1240,700,0.16999999999999998,7,1.0,208,0.0,0.8500000000000001,0.4830585382433932,0.49740764744005184
1241,700,0.18,7,2.0,208,0.0,0.9,0.48109831546015486,0.49659753726506806
1242,700,0.16999999999999998,7,2.0,208,0.2,0.8500000000000001,0.47951427860237295,0.49497731691510044
1243,700,0.18,7,3.0,208,0.0,0.8,0.4800714577825865,0.4951393389500972
1244,700,0.16999999999999998,7,2.0,208,0.2,0.8500000000000001,0.47951427860237295,0.49497731691510044
1245,700,0.16999999999999998,7,1.0,216,3.2,0.9,0.47771302238813984,0.4909267660401815
1246,700,0.18,7,2.0,216,0.0,0.8500000000000001,0.4820074884318755,0.49773169151004537
1247,700,0.16999999999999998,7,3.0,208,0.2,0.1,0.479960254214937,0.4951393389500972
1248,700,0.16999999999999998,8,1.0,208,0.0,0.8,0.4830682968905931,0.49724562540505507
1249,700,0.16999999999999998,7,2.0,216,4.800000000000001,0.9,0.48075856785468146,0.49465327284510696
1250,700,0.16999999999999998,7,2.0,208,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1251,700,0.18,7,3.0,216,0.0,0.8500000000000001,0.4811365120380227,0.495949449125081
1252,700,0.18,7,2.0,208,0.8,0.30000000000000004,0.4788333086283989,0.49303305249513935
1253,700,0.16999999999999998,7,1.0,208,0.2,0.8500000000000001,0.480805212167082,0.49497731691510044
1254,800,0.16999999999999998,7,2.0,216,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1255,800,0.18,7,2.0,216,0.4,0.8500000000000001,0.47853824183416344,0.4935191186001296
1256,800,0.18,7,1.0,224,0.0,0.9,0.4818223016013891,0.49611147116007775
1257,800,0.16999999999999998,7,2.0,224,0.2,0.8,0.48108163434124185,0.4962734931950745
1258,800,0.18,7,3.0,224,0.0,0.8500000000000001,0.4811365120380227,0.495949449125081
1259,800,0.16999999999999998,6,2.0,216,0.2,0.8,0.4809456982943014,0.49611147116007775
1260,800,0.16999999999999998,7,2.0,216,0.0,0.9,0.4824381700693685,0.49724562540505507
1261,800,0.16999999999999998,7,3.0,216,0.0,0.8500000000000001,0.4813407261136715,0.49659753726506806
1262,800,0.18,7,14.0,224,0.2,0.8500000000000001,0.4811625855891366,0.4962734931950745
1263,800,0.16999999999999998,7,1.0,216,0.0,0.8,0.4825394646469569,0.4970836033700583
1264,800,0.18,7,2.0,224,0.6000000000000001,0.15000000000000002,0.4791372912390497,0.4923849643551523
1265,800,0.16999999999999998,7,2.0,216,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1266,800,0.18,7,3.0,216,0.0,0.8500000000000001,0.4811365120380227,0.495949449125081
1267,800,0.16999999999999998,7,2.0,208,0.2,0.9,0.47879494096903646,0.4933570965651329
1268,800,0.16999999999999998,7,1.0,216,0.0,0.8500000000000001,0.4830585382433932,0.49740764744005184
1269,800,0.16999999999999998,7,2.0,224,0.4,0.8,0.4818622501954275,0.49659753726506806
1270,800,0.18,7,2.0,216,0.0,0.8500000000000001,0.4820074884318755,0.49773169151004537
1271,800,0.16999999999999998,7,3.0,208,0.2,0.9,0.47871798344570166,0.4933570965651329
1272,700,0.16999999999999998,7,1.0,208,0.0,0.8500000000000001,0.4830585382433932,0.49740764744005184
1273,700,0.18,7,2.0,216,0.2,0.8,0.47902713842775096,0.4944912508101102
1274,800,0.16999999999999998,7,2.0,208,0.0,0.8500000000000001,0.48434128591299747,0.4987038237200259
1275,1600,0.16999999999999998,8,2.0,216,0.0,0.8500000000000001,0.48072121795121303,0.4962734931950745
1276,800,0.18,7,3.0,208,1.6,0.9,0.48128256760679644,0.49368114063512636
1277,700,0.16999999999999998,7,1.0,224,0.2,0.8500000000000001,0.480805212167082,0.49497731691510044
1278,700,0.18,7,2.0,216,0.0,0.8,0.4801424090224476,0.49497731691510044
1279,800,0.16999999999999998,7,2.0,208,0.2,0.8500000000000001,0.47951427860237295,0.49497731691510044
